dump_offer_id,dump_product,dump_product_field,dump_variant,offer_type,expected_match_count,primary_protein,mentioned_proteins,is_mixed_protein_offer,mentioned_product_families,is_multi_family_offer,contains_non_meat_product,dump_spice_variant,unit_pack_weight_g,number_of_units,bonus_weight_g,total_offer_weight_g,piece_count,pack_structure,master_itemcode,master_itemname,master_item_spec,master_unit_weight_g,master_units_per_carton,protein_match,family_match,variant_match,size_match,pack_format_match,word_similarity,character_similarity,token_similarity,match_score,label,label_status,training_eligible,pair_type,match_status,label_source,review_status
D0025,Al Kabeer Mozzarella Cheese Sticks 1 kg,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,,,0,cheese_stick|nuggets,1,1,unspecified,1000.0,1.0,,1000.0,,single_pack,CCSAKPR,A.K PRO CHEESE SAMOSA,4 X 1.2 KGS,1200.0,,1,0,1,0,1,51.2,47.9,47.8,49.5,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0026,Al Kabeer Tandoori Chicken Tikka/Cheese Stick (240 gm),Cheese Stick/Nuggets-Frozen,No Variant,bundle,2,chicken,chicken,0,cheese_stick|nuggets|tikka,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CKTCT,TANDOORI CHICKEN TIKKA,240 Gms x 20 Pkts,240.0,20.0,1,1,1,1,1,52.0,53.3,58.6,55.3,1,confirmed_positive,1,positive,requires_business_review,rule_generated,needs_review
D0026,Al Kabeer Tandoori Chicken Tikka/Cheese Stick (240 gm),Cheese Stick/Nuggets-Frozen,No Variant,bundle,2,chicken,chicken,0,cheese_stick|nuggets|tikka,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CKTN,TANDOORI CHICKEN NUGGETS 270,270 Gms x 20 Pkts,270.0,20.0,1,1,1,0,1,53.5,48.4,58.1,55.8,0,confirmed_negative,1,hard_negative_pack_size,requires_business_review,rule_generated,needs_review
D0026,Al Kabeer Tandoori Chicken Tikka/Cheese Stick (240 gm),Cheese Stick/Nuggets-Frozen,No Variant,bundle,2,chicken,chicken,0,cheese_stick|nuggets|tikka,1,1,unspecified,240.0,1.0,,240.0,,single_pack,VSC,SWEET CORN 400,400 gm x 20 Pkts,400.0,20.0,0,1,1,0,1,40.9,37.9,38.0,39.5,0,confirmed_negative,1,hard_negative_protein,requires_business_review,rule_generated,needs_review
D0026,Al Kabeer Tandoori Chicken Tikka/Cheese Stick (240 gm),Cheese Stick/Nuggets-Frozen,No Variant,bundle,2,chicken,chicken,0,cheese_stick|nuggets|tikka,1,1,unspecified,240.0,1.0,,240.0,,single_pack,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,320.0,20.0,1,0,1,0,1,49.3,43.5,45.8,47.5,0,confirmed_negative,1,hard_negative_type,requires_business_review,rule_generated,needs_review
D0026,Al Kabeer Tandoori Chicken Tikka/Cheese Stick (240 gm),Cheese Stick/Nuggets-Frozen,No Variant,bundle,2,chicken,chicken,0,cheese_stick|nuggets|tikka,1,1,unspecified,240.0,1.0,,240.0,,single_pack,FSFT,TABARRUK SUTCHI FISH FILLET,2kg X 5pkts,2000.0,,0,0,1,0,1,33.6,36.2,31.2,32.4,0,confirmed_negative,1,easy_negative,requires_business_review,rule_generated,needs_review
D0027,Al Kabeer Mozzarella Cheese Sticks 250 gm,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,,,0,cheese_stick|nuggets,1,1,unspecified,250.0,1.0,,250.0,,single_pack,CCMS,MOZZERELLA CHEESE STICKS,250 GMS X24 PKTS,250.0,24.0,1,1,1,1,1,62.5,59.7,62.5,62.5,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0027,Al Kabeer Mozzarella Cheese Sticks 250 gm,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,,,0,cheese_stick|nuggets,1,1,unspecified,250.0,1.0,,250.0,,single_pack,CCMSA,MOZZARELLA CHEESE STICKS,1000G X 5 Pkts,1000.0,5.0,1,1,1,0,1,64.8,62.0,67.3,66.0,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0027,Al Kabeer Mozzarella Cheese Sticks 250 gm,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,,,0,cheese_stick|nuggets,1,1,unspecified,250.0,1.0,,250.0,,single_pack,CCSRA,8 CHEESE SPRING ROLLS,240 Gms x 20 Pkts,240.0,20.0,1,0,1,1,1,55.2,44.8,51.9,53.6,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0028,Al Kabeer Jalapeno & Cheese Sticks,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,,,0,cheese_stick|nuggets,1,1,unspecified,270.0,1.0,,270.0,,single_pack,CVJCS,JALAPENO & CHEESE STICKS 250,250 Gms x 20 Pkts,250.0,20.0,1,1,1,1,1,58.9,54.8,66.7,62.8,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0028,Al Kabeer Jalapeno & Cheese Sticks,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,,,0,cheese_stick|nuggets,1,1,unspecified,270.0,1.0,,270.0,,single_pack,CCMSA,MOZZARELLA CHEESE STICKS,1000G X 5 Pkts,1000.0,5.0,1,1,1,0,1,56.3,50.4,56.3,56.3,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0028,Al Kabeer Jalapeno & Cheese Sticks,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,,,0,cheese_stick|nuggets,1,1,unspecified,270.0,1.0,,270.0,,single_pack,CCSKJP,Kiri Cheese & Jalapeño Samosas 240 g. X 20,20 X 240 GMS,240.0,,1,0,1,0,1,42.8,35.2,49.1,45.9,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0031,Al Kabeer Chicken Nuggets 400gm,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,chicken,chicken,0,cheese_stick|nuggets,1,1,unspecified,400.0,1.0,,400.0,,single_pack,CKCCN,CHICKEN  N CHEESE NUGGETS,400 Gms x 12 Pkts,400.0,12.0,1,1,1,1,1,57.1,50.0,67.3,62.2,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0031,Al Kabeer Chicken Nuggets 400gm,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,chicken,chicken,0,cheese_stick|nuggets,1,1,unspecified,400.0,1.0,,400.0,,single_pack,CKNK,KRAZEE CHICKEN NUGGETS 400,400 Gms x 12 Pkts,400.0,12.0,1,1,1,1,1,60.0,60.0,62.6,61.3,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0031,Al Kabeer Chicken Nuggets 400gm,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,chicken,chicken,0,cheese_stick|nuggets,1,1,unspecified,400.0,1.0,,400.0,,single_pack,CKN,CHICKEN NUGGETS,270 Gms x 20 Pkts,270.0,20.0,1,1,1,0,1,57.4,55.6,60.9,59.1,0,confirmed_negative,1,hard_negative_pack_size,no_exact_master_sku,rule_generated,needs_review
D0031,Al Kabeer Chicken Nuggets 400gm,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,chicken,chicken,0,cheese_stick|nuggets,1,1,unspecified,400.0,1.0,,400.0,,single_pack,MRC,MUTTON RIB CHOPS,1 lb x 40 Pkts,453.592,40.0,0,1,1,0,1,41.1,35.7,43.6,42.3,0,confirmed_negative,1,hard_negative_protein,no_exact_master_sku,rule_generated,needs_review
D0031,Al Kabeer Chicken Nuggets 400gm,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,chicken,chicken,0,cheese_stick|nuggets,1,1,unspecified,400.0,1.0,,400.0,,single_pack,VFDC,Chicken Frank 340 G  x 24,340 gm x 24 Pkts,340.0,24.0,1,0,1,0,1,47.6,39.1,50.5,49.1,0,confirmed_negative,1,hard_negative_type,no_exact_master_sku,rule_generated,needs_review
D0031,Al Kabeer Chicken Nuggets 400gm,Cheese Stick/Nuggets-Frozen,No Variant,single_product,1,chicken,chicken,0,cheese_stick|nuggets,1,1,unspecified,400.0,1.0,,400.0,,single_pack,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,200.0,30.0,0,0,1,0,1,40.0,40.0,40.0,40.0,0,confirmed_negative,1,easy_negative,no_exact_master_sku,rule_generated,needs_review
D0032,Al Kabeer Tender Chicken Breast 1 kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKMCB,TENDER CHICKEN BREAST,1 Kgs x 5 Pkts,1000.0,5.0,1,1,1,1,1,67.7,61.3,73.7,70.7,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0032,Al Kabeer Tender Chicken Breast 1 kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKMCBA,TENDER CHICKEN BREAST SPICY FLAVOURED,2 KG X 6 PKT,2000.0,6.0,1,1,1,0,1,57.1,50.6,80.0,68.6,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0032,Al Kabeer Tender Chicken Breast 1 kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CMBAKAPR,AK PRO Beef Meat Balls 1 kg x 10,1 kg x 10,1000.0,10.0,0,1,1,1,1,39.7,36.8,47.2,43.5,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0032,Al Kabeer Tender Chicken Breast 1 kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,1000.0,5.0,1,0,1,1,1,56.1,42.1,60.3,58.2,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0032,Al Kabeer Tender Chicken Breast 1 kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,VVGP9,GREEN PEAS 900,900 gm x 10 Pkts,900.0,10.0,0,0,1,1,1,37.0,35.2,36.6,36.8,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0033,Al Kabeer Tender Chicken Breast 1000 gm,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKMCB,TENDER CHICKEN BREAST,1 Kgs x 5 Pkts,1000.0,5.0,1,1,1,1,1,69.3,59.8,70.0,69.6,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0033,Al Kabeer Tender Chicken Breast 1000 gm,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKTCB,TENDER CHICKEN BREAST TRAY PACK,450 GMS X 10 PKTS,450.0,10.0,1,1,1,0,1,64.0,52.0,70.0,67.0,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0033,Al Kabeer Tender Chicken Breast 1000 gm,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CMBAKAPR,AK PRO Beef Meat Balls 1 kg x 10,1 kg x 10,1000.0,10.0,0,1,1,1,1,41.7,34.5,45.3,43.5,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0033,Al Kabeer Tender Chicken Breast 1000 gm,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKNAPR,AK PRO CHICKEN NUGGETS BULK,10 X 1000 GMS,1000.0,,1,0,1,1,1,55.4,44.6,57.1,56.3,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0033,Al Kabeer Tender Chicken Breast 1000 gm,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CVSAPR,AK PRO VEGETABLE SAMOSA,1.2 Kgs x 4 Pkts,1200.0,4.0,0,0,1,0,1,32.3,32.3,32.9,32.6,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0034,Al Kabeer Chicken Boneless Breast 2Kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,2000.0,1.0,,2000.0,,single_pack,VCB10A,BONELESS CHICKEN BREAST 10,2 kg x 5 Pkts,2000.0,5.0,1,1,1,1,1,68.7,55.2,76.7,72.7,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0034,Al Kabeer Chicken Boneless Breast 2Kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,2000.0,1.0,,2000.0,,single_pack,CKMB,CHICKEN MEAT BALLS,300 Gms x 20 Pkts,300.0,20.0,1,1,1,0,1,58.1,49.6,59.0,58.5,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0034,Al Kabeer Chicken Boneless Breast 2Kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,2000.0,1.0,,2000.0,,single_pack,LBVL,BONELESS VEAL LOCAL,20 X 2 LB,907.184,,0,1,1,0,1,44.2,42.5,50.0,47.1,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0034,Al Kabeer Chicken Boneless Breast 2Kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,2000.0,1.0,,2000.0,,single_pack,CKKB8,8 CHICKEN BURGERS,400 Gms x 20 Pkts,400.0,20.0,1,0,1,0,1,60.7,57.1,53.2,56.9,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0034,Al Kabeer Chicken Boneless Breast 2Kg,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,2000.0,1.0,,2000.0,,single_pack,BTS,BEEF TOPSIDE ALK,20 KGS,20000.0,,0,0,1,0,1,43.0,35.5,43.0,43.0,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0035,ALKABEER TENDER CHICKEN BREAST 450GM,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CKTCB,TENDER CHICKEN BREAST TRAY PACK,450 GMS X 10 PKTS,450.0,10.0,1,1,1,1,1,51.7,51.7,73.7,62.7,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0035,ALKABEER TENDER CHICKEN BREAST 450GM,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CKMCB,TENDER CHICKEN BREAST,1 Kgs x 5 Pkts,1000.0,5.0,1,1,1,0,1,61.3,61.3,73.7,67.5,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0035,ALKABEER TENDER CHICKEN BREAST 450GM,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CSL,PRAWNS LARGE 400,400 Gms x 20 Pkts,400.0,20.0,0,1,1,0,1,37.9,34.5,36.4,37.1,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0035,ALKABEER TENDER CHICKEN BREAST 450GM,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,450.0,1.0,,450.0,,single_pack,CKKB24A,24 CHICKEN BURGERS BULK,2 Kgs x 5 Pkts,2000.0,5.0,1,0,1,0,1,60.0,48.3,53.8,56.9,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0035,ALKABEER TENDER CHICKEN BREAST 450GM,Chicken Breast-Frozen,No Variant,single_product,1,chicken,chicken,0,breast,0,0,unspecified,450.0,1.0,,450.0,,single_pack,BF,BEEF TENDERLOIN/FILLET,20 KGS,20000.0,,0,0,1,0,1,39.0,39.0,34.7,36.8,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0036,Al Kabeer Jumbo Breaded Chicken Burger 1 kg,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKKBJ,JUMBO BREADED CHICKEN BURGER 100G BULK,1000 GM X 6 PKTS,1000.0,6.0,1,1,1,1,1,69.5,59.9,78.9,74.2,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0036,Al Kabeer Jumbo Breaded Chicken Burger 1 kg,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKBB,8 BREADED CHICKEN BURGERS,400 Gms x 12 Pkts,400.0,12.0,1,1,1,0,1,74.6,57.7,66.7,70.7,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0036,Al Kabeer Jumbo Breaded Chicken Burger 1 kg,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CBBG100,CHAR.JUMBO BEEF BURGERS BULK(100G)6*1 KG,1KG X 6,1000.0,6.0,0,1,1,1,1,48.1,44.4,51.6,49.9,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0036,Al Kabeer Jumbo Breaded Chicken Burger 1 kg,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKBCFS,BREADED CHICKEN FILLETS BULK,1 Kgs x 5 Pkts,1000.0,5.0,1,0,1,1,1,62.1,45.5,57.8,59.9,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0036,Al Kabeer Jumbo Breaded Chicken Burger 1 kg,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CFBF,BREADED FISH FILLET,330 Gms x 20 Pkts,330.0,20.0,0,0,1,0,1,47.7,33.8,42.6,45.1,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0037,Al Kabeer Jumbo Chicken Burgers 1000 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKKBJ,JUMBO BREADED CHICKEN BURGER 100G BULK,1000 GM X 6 PKTS,1000.0,6.0,1,1,1,1,1,68.7,54.0,83.9,76.3,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0037,Al Kabeer Jumbo Chicken Burgers 1000 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKBB,8 BREADED CHICKEN BURGERS,400 Gms x 12 Pkts,400.0,12.0,1,1,1,0,1,68.1,55.1,73.1,70.6,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0037,Al Kabeer Jumbo Chicken Burgers 1000 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,200.0,30.0,0,1,1,0,1,48.7,45.2,56.5,52.6,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0037,Al Kabeer Jumbo Chicken Burgers 1000 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CKNAPR,AK PRO CHICKEN NUGGETS BULK,10 X 1000 GMS,1000.0,,1,0,1,1,1,56.5,49.3,56.6,56.5,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0037,Al Kabeer Jumbo Chicken Burgers 1000 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,1000.0,1.0,,1000.0,,single_pack,CLKA,LAMB KIBBEH BULK,1 Kgs x 5 Pkts,1000.0,5.0,0,0,1,1,1,33.8,35.4,30.9,32.4,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0039,Al Kabeer Breaded Chicken Burger 400 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,400.0,12.0,1,1,1,1,1,65.4,54.1,78.1,71.8,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0039,Al Kabeer Breaded Chicken Burger 400 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CKBB,8 BREADED CHICKEN BURGERS,400 Gms x 12 Pkts,400.0,12.0,1,1,1,1,1,75.4,59.4,65.2,70.3,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0039,Al Kabeer Breaded Chicken Burger 400 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,840.0,8.0,1,1,1,0,1,66.3,58.0,78.1,72.2,0,confirmed_negative,1,hard_negative_pack_size,no_exact_master_sku,rule_generated,needs_review
D0039,Al Kabeer Breaded Chicken Burger 400 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,200.0,30.0,0,1,1,0,1,53.9,47.0,51.9,52.9,0,confirmed_negative,1,hard_negative_protein,no_exact_master_sku,rule_generated,needs_review
D0039,Al Kabeer Breaded Chicken Burger 400 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CKBCFS,BREADED CHICKEN FILLETS BULK,1 Kgs x 5 Pkts,1000.0,5.0,1,0,1,0,1,59.6,46.8,60.5,60.0,0,confirmed_negative,1,hard_negative_type,no_exact_master_sku,rule_generated,needs_review
D0039,Al Kabeer Breaded Chicken Burger 400 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,400.0,1.0,,400.0,,single_pack,CMSA,12 MUTTON SAMOSAS,240 Gms x 20 Pkts,240.0,20.0,0,0,1,0,1,23.1,26.4,22.7,22.9,0,confirmed_negative,1,easy_negative,no_exact_master_sku,rule_generated,needs_review
D0041,Al Kabeer Breaded Chicken Burger 840 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,840.0,1.0,,840.0,,single_pack,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,840.0,8.0,1,1,1,1,1,66.3,59.2,85.3,75.8,1,confirmed_positive,1,positive,exact_single_sku,rule_generated,approved
D0041,Al Kabeer Breaded Chicken Burger 840 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,840.0,1.0,,840.0,,single_pack,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,400.0,12.0,1,1,1,0,1,66.7,54.1,78.1,72.4,0,confirmed_negative,1,hard_negative_pack_size,exact_single_sku,rule_generated,approved
D0041,Al Kabeer Breaded Chicken Burger 840 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,840.0,1.0,,840.0,,single_pack,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,200.0,30.0,0,1,1,0,1,53.9,47.0,51.9,52.9,0,confirmed_negative,1,hard_negative_protein,exact_single_sku,rule_generated,approved
D0041,Al Kabeer Breaded Chicken Burger 840 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,840.0,1.0,,840.0,,single_pack,CKBCFS,BREADED CHICKEN FILLETS BULK,1 Kgs x 5 Pkts,1000.0,5.0,1,0,1,0,1,59.6,46.8,60.5,60.0,0,confirmed_negative,1,hard_negative_type,exact_single_sku,rule_generated,approved
D0041,Al Kabeer Breaded Chicken Burger 840 gm,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,840.0,1.0,,840.0,,single_pack,VVGPC9,Green Peas with Carrots 900,900 gm x 10 Pkts,900.0,10.0,0,0,1,1,1,30.3,31.7,34.7,32.5,0,confirmed_negative,1,easy_negative,exact_single_sku,rule_generated,approved
D0042,AL KABEER TAIBAT CHICKEN BREADED BURGER BAG 900GM,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CKBBAD,Breaded Chicken Burger Bag (56 g.),840 g. x 9,840.0,,1,1,1,1,1,69.2,55.3,69.3,69.3,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0042,AL KABEER TAIBAT CHICKEN BREADED BURGER BAG 900GM,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CKBBT,TAYEBAT BREADED CHICKEN BURGERS BULK,900 Gms x 9 Pkts,900.0,9.0,1,1,1,1,1,67.5,53.3,67.9,67.7,-1,unresolved,0,unresolved_near_tie,no_exact_master_sku,rule_generated,needs_review
D0042,AL KABEER TAIBAT CHICKEN BREADED BURGER BAG 900GM,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CKBB,8 BREADED CHICKEN BURGERS,400 Gms x 12 Pkts,400.0,12.0,1,1,1,0,1,68.9,56.8,60.6,64.8,0,confirmed_negative,1,hard_negative_pack_size,no_exact_master_sku,rule_generated,needs_review
D0042,AL KABEER TAIBAT CHICKEN BREADED BURGER BAG 900GM,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,1000.0,9.0,0,1,1,1,1,52.2,42.0,48.5,50.4,0,confirmed_negative,1,hard_negative_protein,no_exact_master_sku,rule_generated,needs_review
D0042,AL KABEER TAIBAT CHICKEN BREADED BURGER BAG 900GM,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,900.0,1.0,,900.0,,single_pack,CKBCFS,BREADED CHICKEN FILLETS BULK,1 Kgs x 5 Pkts,1000.0,5.0,1,0,1,1,1,58.3,43.7,54.2,56.2,0,confirmed_negative,1,hard_negative_type,no_exact_master_sku,rule_generated,needs_review
D0042,AL KABEER TAIBAT CHICKEN BREADED BURGER BAG 900GM,Chicken Burger-Frozen,Breaded,single_product,1,chicken,chicken,0,burgers,0,0,unspecified,900.0,1.0,,900.0,,single_pack,BF,BEEF TENDERLOIN/FILLET,20 KGS,20000.0,,0,0,1,0,1,34.5,31.7,32.4,33.5,0,confirmed_negative,1,easy_negative,no_exact_master_sku,rule_generated,needs_review
