dump_row_id,offerid,offer_name,brand_name,dump_product,dump_variant,dump_segment,dump_packsize,candidate_rank,master_itemcode,master_itemname,master_item_spec,master_category,match_score,token_set_score,wratio_score,size_status,top1_margin,label,label_source
4777,20020283,Al Kabeer Chicken Burgers 840Gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,4,CKKBJ,JUMBO BREADED CHICKEN BURGER 100G BULK,1000 GM X 6 PKTS,BURGERS,61.38,82.05,77.95,conflict,,0,auto_high_confidence
4777,20020283,Al Kabeer Chicken Burgers 840Gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,5,CBBOA,BEEF BURGERS BULK,2 Kgs x 5 Pkts,BURGERS,55.95,52.5,85.5,conflict,,0,auto_high_confidence
4894,20125547,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,96.01,81.25,85.5,exact,9.77,1,auto_high_confidence
4894,20125547,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,2,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,KEBAB,86.24,53.33,85.5,exact,,0,auto_high_confidence
4894,20125547,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,3,CKN,CHICKEN NUGGETS,270 Gms x 20 Pkts,NUGGETS,57.77,57.69,85.5,conflict,,0,auto_high_confidence
4894,20125547,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,4,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,52.79,43.48,85.5,conflict,,0,auto_high_confidence
4894,20125547,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,5,CKSA,12 CHICKEN SAMOSAS,240 Gms x 20 Pkts,SAMOSA,52.28,42.02,85.5,conflict,,0,auto_high_confidence
4899,20125552,Plain Paratha,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,1,VPRWWP,Plain Paratha + Free Wheat Paratha Promo 400+400 g. x 12,400+400G X 12,PARATHA-WRAPS,89.06,61.39,85.5,exact,15.85,1,auto_high_confidence
4899,20125552,Plain Paratha,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,2,VRTP,TAY. PARATHA PLAIN,400 gm x 24 Pkts,PARATHA-WRAPS,73.21,63.27,60.1,exact,,0,auto_high_confidence
4899,20125552,Plain Paratha,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,3,VPR,PLAIN PARATHA,400 gm x 24 Pkts,PARATHA-WRAPS,72.34,62.37,59.25,exact,,0,auto_high_confidence
4899,20125552,Plain Paratha,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,4,SVPRP,PARATHA PLAIN PROMO  400gmsx3 Pktsx8,400 gm x 3 Pkts x 8,PARATHA-WRAPS,68.56,58.46,55.54,exact,,0,auto_high_confidence
4899,20125552,Plain Paratha,Al Kabeer,Paratha-Frozen,No Variant,Frozen Pranthas,400 gm,5,VPRW,PARATHA ROLL WHEAT,400 gm x 24 Pkts,PARATHA-WRAPS,65.99,55.1,53.39,exact,,0,auto_high_confidence
4905,20128915,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,1,CKJCNA,JUMBO CHICKEN NUGGETS,1 Kgs x 5 Pkts,NUGGETS,96.01,81.25,85.5,exact,9.77,1,auto_high_confidence
4905,20128915,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,2,CKCSB,CHICKEN SEEKH KEBAB BULK,1 kg x 5,KEBAB,86.24,53.33,85.5,exact,,0,auto_high_confidence
4905,20128915,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,3,CKN,CHICKEN NUGGETS,270 Gms x 20 Pkts,NUGGETS,57.77,57.69,85.5,conflict,,0,auto_high_confidence
4905,20128915,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,4,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,52.79,43.48,85.5,conflict,,0,auto_high_confidence
4905,20128915,Jumbo Chicken Nuggets,Al Kabeer,Chicken Nuggets-Frozen,No Variant,Marinated & Breaded,1 kg,5,CKSA,12 CHICKEN SAMOSAS,240 Gms x 20 Pkts,SAMOSA,52.28,42.02,85.5,conflict,,0,auto_high_confidence
4915,20130275,Al Kabeer Chicken 840gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,94.09,84.85,80.61,exact,30.0,1,auto_high_confidence
4915,20130275,Al Kabeer Chicken 840gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,2,CKBBAD,Breaded Chicken Burger Bag (56 g.),840 g. x 9,BURGERS,64.09,84.85,80.61,conflict,,0,auto_high_confidence
4915,20130275,Al Kabeer Chicken 840gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,3,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,56.9,77.42,73.55,conflict,,0,auto_high_confidence
4915,20130275,Al Kabeer Chicken 840gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,4,CKKBJ,JUMBO BREADED CHICKEN BURGER 100G BULK,1000 GM X 6 PKTS,BURGERS,56.9,77.42,73.55,conflict,,0,auto_high_confidence
4915,20130275,Al Kabeer Chicken 840gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,5,CZFNSCFHP,Zing Chicken Fillets Non Spicy + Free Chicken Fillets Spicy,750+750 g. x 4,FILLETS,55.8,52.08,85.5,conflict,,0,auto_high_confidence
4929,20145277,Al Kabeer Zing Chicken Strip/Fillets,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,1,CKZSCKNP,Zing Strips Non Spicy + Free Chicken Nuggets Combo Pack,(750 g.+750 g.) x 4,STRIPS,88.95,61.07,85.5,exact,9.49,1,auto_high_confidence
4929,20145277,Al Kabeer Zing Chicken Strip/Fillets,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,2,CKZSNS,ZING CHICKEN STRIPS NON-SPICY,8 X 750 GMS,STRIPS,79.46,67.29,67.56,exact,,0,auto_high_confidence
4929,20145277,Al Kabeer Zing Chicken Strip/Fillets,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,3,CKZFDATS,Zing Chicken Fillets Tamiya,750 GMS X 8 PKT,FILLETS,78.91,67.53,66.57,exact,,0,auto_high_confidence
4929,20145277,Al Kabeer Zing Chicken Strip/Fillets,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,4,CKZFNS,ZING CHICKEN FILLET NON-SPICY,8 X 750 GMS,FILLETS,78.72,66.09,67.06,exact,,0,auto_high_confidence
4929,20145277,Al Kabeer Zing Chicken Strip/Fillets,Al Kabeer,Chicken Strips-Frozen,No Variant,Zing,750 gm,5,CKZFDA,ZING CHICKEN FILLETS SPICY 750 GRM,750 GMS X 8 PKT,FILLETS,78.2,68.42,65.0,exact,,0,auto_high_confidence
4996,20182960,Al Kabeer Zing Chicken Strips 320g,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,1,CKZS,ZING CHICKEN STRIPS,320 Gms x 20 Pkts,STRIPS,89.58,79.37,76.61,exact,22.92,1,auto_high_confidence
4996,20182960,Al Kabeer Zing Chicken Strips 320g,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,2,CKZSCKNP,Zing Strips Non Spicy + Free Chicken Nuggets Combo Pack,(750 g.+750 g.) x 4,STRIPS,66.65,83.08,85.5,conflict,,0,auto_high_confidence
4996,20182960,Al Kabeer Zing Chicken Strips 320g,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,3,CKZSDA,ZING CHICKEN STRIPS SPICY 750 GRM,750 GMS X 8 PKT,STRIPS,62.38,83.08,78.92,conflict,,0,auto_high_confidence
4996,20182960,Al Kabeer Zing Chicken Strips 320g,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,4,CKZSNS,ZING CHICKEN STRIPS NON-SPICY,8 X 750 GMS,STRIPS,62.38,83.08,78.92,conflict,,0,auto_high_confidence
4996,20182960,Al Kabeer Zing Chicken Strips 320g,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,320 gm,5,CZFNSCFHP,Zing Chicken Fillets Non Spicy + Free Chicken Fillets Spicy,750+750 g. x 4,FILLETS,61.71,68.97,85.5,conflict,,0,auto_high_confidence
5089,20316184,"AL KABEER BEEF OR CHICKEN KIBBEH, 400 GRAMS",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.69,1,auto_high_confidence
5089,20316184,"AL KABEER BEEF OR CHICKEN KIBBEH, 400 GRAMS",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.38,45.16,85.5,,,0,auto_high_confidence
5089,20316184,"AL KABEER BEEF OR CHICKEN KIBBEH, 400 GRAMS",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,69.02,38.4,85.5,,,0,auto_high_confidence
5089,20316184,"AL KABEER BEEF OR CHICKEN KIBBEH, 400 GRAMS",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.23,50.43,85.5,conflict,,0,auto_high_confidence
5089,20316184,"AL KABEER BEEF OR CHICKEN KIBBEH, 400 GRAMS",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.43,48.15,85.5,conflict,,0,auto_high_confidence
5106,20322707,Al Kabeer Zing Chicken Nuggets / Strips 270Gm / 320 Gm ,Al Kabeer,Chicken Nuggets-Frozen,Spicy,Zing,270 gm,1,CKN,CHICKEN NUGGETS,270 Gms x 20 Pkts,NUGGETS,92.92,72.41,85.5,exact,38.64,1,auto_high_confidence
5106,20322707,Al Kabeer Zing Chicken Nuggets / Strips 270Gm / 320 Gm ,Al Kabeer,Chicken Nuggets-Frozen,Spicy,Zing,270 gm,2,CKCKB,CHICKEN BURGERS 56 g,840 g. x 9,BURGERS,54.28,47.73,85.5,conflict,,0,auto_high_confidence
5106,20322707,Al Kabeer Zing Chicken Nuggets / Strips 270Gm / 320 Gm ,Al Kabeer,Chicken Nuggets-Frozen,Spicy,Zing,270 gm,3,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,53.96,46.81,85.5,conflict,,0,auto_high_confidence
5106,20322707,Al Kabeer Zing Chicken Nuggets / Strips 270Gm / 320 Gm ,Al Kabeer,Chicken Nuggets-Frozen,Spicy,Zing,270 gm,4,CKBS,8 BEEF SEEKH KEBAB,320 Gms x 24 Pkts,KEBAB,53.29,44.9,85.5,conflict,,0,auto_high_confidence
5106,20322707,Al Kabeer Zing Chicken Nuggets / Strips 270Gm / 320 Gm ,Al Kabeer,Chicken Nuggets-Frozen,Spicy,Zing,270 gm,5,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,52.97,44.0,85.5,conflict,,0,auto_high_confidence
5227,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
5227,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
5227,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,69.02,38.4,85.5,,,0,auto_high_confidence
5227,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.23,50.43,85.5,conflict,,0,auto_high_confidence
5227,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,54.65,48.78,85.5,conflict,,0,auto_high_confidence
5228,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
5228,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
5228,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,69.02,38.4,85.5,,,0,auto_high_confidence
5228,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.23,50.43,85.5,conflict,,0,auto_high_confidence
5228,20475836,ALKABEER CHICKEN/BEEF KIBBEH 400GR,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,54.65,48.78,85.5,conflict,,0,auto_high_confidence
5287,20496472,Al Kabeer Breaded Chicken Burgers 840 GM,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,100.0,91.14,86.58,exact,29.82,1,auto_high_confidence
5287,20496472,Al Kabeer Breaded Chicken Burgers 840 GM,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,2,CKBBAD,Breaded Chicken Burger Bag (56 g.),840 g. x 9,BURGERS,70.18,91.14,86.58,conflict,,0,auto_high_confidence
5287,20496472,Al Kabeer Breaded Chicken Burgers 840 GM,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,3,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,57.7,57.5,85.5,conflict,,0,auto_high_confidence
5287,20496472,Al Kabeer Breaded Chicken Burgers 840 GM,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,55.91,52.38,85.5,conflict,,0,auto_high_confidence
5287,20496472,Al Kabeer Breaded Chicken Burgers 840 GM,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,5,CBBOA,BEEF BURGERS BULK,2 Kgs x 5 Pkts,BURGERS,55.76,51.95,85.5,conflict,,0,auto_high_confidence
5312,20497768,AL KABEER BREADED CHICKEN BURGERS 840 GM ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,1,CKBBADPR,AK PRO Breaded Chicken Burger Bag 840 g. x 8,840 gm x 8,BURGERS,100.0,91.14,86.58,exact,29.82,1,auto_high_confidence
5312,20497768,AL KABEER BREADED CHICKEN BURGERS 840 GM ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,2,CKBBAD,Breaded Chicken Burger Bag (56 g.),840 g. x 9,BURGERS,70.18,91.14,86.58,conflict,,0,auto_high_confidence
5312,20497768,AL KABEER BREADED CHICKEN BURGERS 840 GM ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,3,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,57.7,57.5,85.5,conflict,,0,auto_high_confidence
5312,20497768,AL KABEER BREADED CHICKEN BURGERS 840 GM ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,55.91,52.38,85.5,conflict,,0,auto_high_confidence
5312,20497768,AL KABEER BREADED CHICKEN BURGERS 840 GM ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,5,CBBOA,BEEF BURGERS BULK,2 Kgs x 5 Pkts,BURGERS,55.76,51.95,85.5,conflict,,0,auto_high_confidence
5323,20498933,Al Kabeer Breaded Chicken Burgers 400 Gm ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
5323,20498933,Al Kabeer Breaded Chicken Burgers 400 Gm ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,2,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,82.03,41.3,85.5,exact,,0,auto_high_confidence
5323,20498933,Al Kabeer Breaded Chicken Burgers 400 Gm ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,3,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,56.83,55.0,85.5,conflict,,0,auto_high_confidence
5323,20498933,Al Kabeer Breaded Chicken Burgers 400 Gm ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,56.74,54.76,85.5,conflict,,0,auto_high_confidence
5323,20498933,Al Kabeer Breaded Chicken Burgers 400 Gm ,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,5,CBBOA,BEEF BURGERS BULK,2 Kgs x 5 Pkts,BURGERS,55.76,51.95,85.5,conflict,,0,auto_high_confidence
5358,20606755,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
5358,20606755,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.99,38.33,85.5,,,0,auto_high_confidence
5358,20606755,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,68.52,36.97,85.5,,,0,auto_high_confidence
5358,20606755,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,52.41,42.37,85.5,conflict,,0,auto_high_confidence
5358,20606755,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,52.21,41.82,85.5,conflict,,0,auto_high_confidence
5460,20667955,Alkabeer Breaded Chicken Burger/Spicy 400g,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,99.72,90.67,86.13,exact,18.92,1,auto_high_confidence
5460,20667955,Alkabeer Breaded Chicken Burger/Spicy 400g,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,2,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,80.8,37.78,85.5,exact,,0,auto_high_confidence
5460,20667955,Alkabeer Breaded Chicken Burger/Spicy 400g,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,3,CKCKB,CHICKEN BURGERS 56 g,840 g. x 9,BURGERS,57.84,57.89,85.5,conflict,,0,auto_high_confidence
5460,20667955,Alkabeer Breaded Chicken Burger/Spicy 400g,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,55.5,51.22,85.5,conflict,,0,auto_high_confidence
5460,20667955,Alkabeer Breaded Chicken Burger/Spicy 400g,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,5,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,53.73,46.15,85.5,conflict,,0,auto_high_confidence
5496,20779272,Al Kabeer Chicken Kibbeh 400gm ,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
5496,20779272,Al Kabeer Chicken Kibbeh 400gm ,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.99,38.33,85.5,,,0,auto_high_confidence
5496,20779272,Al Kabeer Chicken Kibbeh 400gm ,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,68.52,36.97,85.5,,,0,auto_high_confidence
5496,20779272,Al Kabeer Chicken Kibbeh 400gm ,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,52.41,42.37,85.5,conflict,,0,auto_high_confidence
5496,20779272,Al Kabeer Chicken Kibbeh 400gm ,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,52.21,41.82,85.5,conflict,,0,auto_high_confidence
5532,20833411,"Al Kabeer Beef or Chicken Kibbeh, 400 grams",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.69,1,auto_high_confidence
5532,20833411,"Al Kabeer Beef or Chicken Kibbeh, 400 grams",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.38,45.16,85.5,,,0,auto_high_confidence
5532,20833411,"Al Kabeer Beef or Chicken Kibbeh, 400 grams",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,69.02,38.4,85.5,,,0,auto_high_confidence
5532,20833411,"Al Kabeer Beef or Chicken Kibbeh, 400 grams",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.23,50.43,85.5,conflict,,0,auto_high_confidence
5532,20833411,"Al Kabeer Beef or Chicken Kibbeh, 400 grams",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.43,48.15,85.5,conflict,,0,auto_high_confidence
5557,20844286,Al Kabeer Zng Chicken Fillets 465gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,88.38,78.95,75.0,exact,13.52,1,auto_high_confidence
5557,20844286,Al Kabeer Zng Chicken Fillets 465gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,2,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,74.86,40.82,85.5,close,,0,auto_high_confidence
5557,20844286,Al Kabeer Zng Chicken Fillets 465gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,3,CKZSCKNP,Zing Strips Non Spicy + Free Chicken Nuggets Combo Pack,(750 g.+750 g.) x 4,STRIPS,56.62,54.4,85.5,conflict,,0,auto_high_confidence
5557,20844286,Al Kabeer Zng Chicken Fillets 465gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,4,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,54.31,47.83,85.5,conflict,,0,auto_high_confidence
5557,20844286,Al Kabeer Zng Chicken Fillets 465gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,5,CKZFA,ZING CHICKEN FILLETS BULK (5*1 KG),1 Kgs x 5 Pkts,FILLETS,51.31,71.64,68.06,conflict,,0,auto_high_confidence
5563,20846284,Al Kabeer Zng Chicken Fillets 465gm,Al Kabeer,Chicken Fillets-Frozen,No Variant,Zing,465 gm,1,CKZF,ZING CHICKEN FILLETS 465,465 Gms x 12 Pkts,FILLETS,88.38,78.95,75.0,exact,13.52,1,auto_high_confidence
